Tweet,polarity,subjectivity,Sentiment
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
@Michel33552972 @Schwertfisch11 @Hoellenaufsicht Die Rechnung geht nicht auf. Russland ist in die Ukraine einmarsch… https://t.co/e06DGaxFJU,0,0,Negative
"RT @ChristopherJM: Zelensky said he ""received signals"" from Western allies that Russia's Vladimir Putin would like to hold direct negotiati…",0.05,0.2,Negative
"RT @abdujalil: ""Sashka! You're alive!"" Tears of joy and happiness as Ukrainian soldiers reunite with their families after liberating #Khers…",0.541666667,0.266666667,Negative
"RT @WarMonitor3: Snowing in Kyiv 

Winter is here.

A cold and brutal one to come in Ukraine.",-0.7375,1,Positive
@JimRaynorjr25 @nordic_ned @ChristopherJM Why on Earth would you let a suspect conduct independent investigation? E… https://t.co/JW8236g3vi,0,0.125,Negative
"RT @AZgeopolitics: ""Freedom and democracy"" arrived in Kherson...

SBU(Security Service of Ukraine) rounded up some more ""collaborators"" in…",0.5,0.5,Negative
"@CosmicSunflow3r @sophielouisecc Get in Robin. 

Sophie is a Right Wing commentator with a peanut for a brain. Don'… https://t.co/b4vtKOE0qx",0.285714286,0.535714286,Negative
"RT @ggreenwald: If we project out to a year, that would be $120 billion each year to fuel the US proxy war in Ukraine.

That's roughly 1/8…",-0.1,0.4,Positive
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
@Logically_JC They really have no point of view.. it’s just anti left. If the left sided with Russia they would side with Ukraine..,0.066666667,0.066666667,Negative
@fundedone @Oxet64 @ZelenskyyUa @AndrzejDuda Cheap ruZZia propaganda - nothing more. I bet u don’t know a single pe… https://t.co/HDPN3cH0Ae,0.182142857,0.378571429,Negative
RT @vasilina_orlova: The aftermath of yesterday's Russia massive strikes on Ukraine looks like this:,0,1,Negative
RT @wjhenn: JUST NOW: CJCS GEN Milley accuses Russia of war crimes for deliberately targeting Ukraine's energy plants yesterday with missil…,0,0,Negative
@Iran_Ukraine_ کاری نکردم🌻🌻,0,0,Negative
RT @DarthPutinKGB: Russia has nothing to do with the Russian missiles fired from Russia that Ukraine shot down.,-0.077777778,0.144444444,Positive
"RT @UMauerblumchen: Ein russischer Marineoffizier, der an #Putins #Mobilisierungskampagne für den #Krieg in der #Ukraine beteiligt war, ist…",0,0,Negative
@Glowacek @Tulwinski @lesiavasylenko Dude do you honestly think Ukraine President has not been in contact with Polish one?,0.6,0.9,Negative
"@ulfposh @welt Ein ""Bild"" sagt mehr als tausend Worte... #Springer #Ukraine https://t.co/7VjJvoc4Oi",0,0,Negative
RT @mya11281477: So now it’s out What will NATO do. Will they stand up for Poland or let Ukraine get away with this?If they let it slide wh…,0,0,Negative
RT @AldoSterone111: Ca fait des heures que les USA et la Pologne disent que le tir du missile vient du camp ukrainien. Mais l'Ukraine conti…,0,0,Negative
"RT @amanpour: We must “give Ukraine as much military aid as we can give, so that Ukraine can defend themselves and push the aggressor back…",-0.1,0.1,Positive
RT @WUTangKids: Banksy has confirmed 7 amazing murals to be his work throughout Ukraine https://t.co/X5ABd54nbc https://t.co/EiuZWQrkmr,0.5,0.95,Negative
"RT @RepMTG: The missile attack killing two innocent people in Poland was likely from Ukrainian Air Defense.

We must stop letting Zelensky…",0.25,0.85,Negative
"RT @WarMonitor3: Snowing in Kyiv 

Winter is here.

A cold and brutal one to come in Ukraine.",-0.7375,1,Positive
"RT @Reuters: LIVE: U.S. Secretary of Defense Lloyd Austin, General Mark Milley speak after Ukraine meeting https://t.co/UfUtfX96Mp",0.093181818,0.5,Negative
@MagicalXavi @POTUS have at it buddy....sign up here leave the rest of us out.  https://t.co/AcfbT2tgq2,0,0,Negative
"RT @CliffMaloneyJr: Ukraine tried to lie the world into WWIII

Never forget this",0,0,Negative
@DenisRogatyuk Ukraine's trust in America has created bad conditions for the country and its people,-0.7,0.666666667,Positive
RT @Circonscripti18: 💥FLASH #Donbass 🇷🇺 Pendant que @BFMTV @LCI fantasment sur la mise en scène du missile S-300 lancé par #Kyiv #OTAN en #…,0,0,Negative
"RT @TimothyDSnyder: ""'Thank God for America, Canada and Great Britain, and thank God for Grandfather Biden,' she said, noting the Western m…",0.4,0.375,Negative
RT @Podolyak_M: Only Russia is responsible for the war in Ukraine and massive missile strikes. Only Russia is behind the rapidly growing ri…,-0.04,0.85,Positive
"RT @SarahAshtonLV: 100% 

💯

ONE HUNDRED PERCENT

That's the NASAM success rate in Ukraine.",0.3,0,Negative
"RT @TheLastRefuge2: FYI, while the mainstream media proclaimed Russia fired rockets into Poland, this account accurately identified the mis…",0.4,0.633333333,Negative
RT @daniel90320800: @1andOnlyStryfe @bennyjohnson @NATO has ruled it an accident since Ukraine did it. But WW3 if Russia did it?,0,0,Negative
"RT @olex_scherba: Another sign of the dark times. Unharvested bell peppers in #Kherson oblast…
Ukraine’s fertile land has so much to give.…",0.025,0.3,Negative
"RT @atrupar: Gen. Milley commits to supporting Ukraine: ""This is a war that Russia's leadership has chosen to put Russia into. They didn't…",0.25,0.25,Negative
"RT @michaelrulli: Biden is asking for another $37 billion to be sent to Ukraine.

If he gets his wish, American taxpayers will have sent mo…",0,0,Negative
RT @Bundeskanzler: Russlands Präsident Putin steht in der Welt fast alleine da. Er hat keine starken Bündnispartner. Das ist das wichtigste…,0.2,0.6,Negative
"RT @USAmbUN: So grateful to my friend José Andrés who has stepped up time and time again to feed the world's most vulnerable.

Today, we vi…",0,0.5,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0,0,Negative
"RT @vonderleyen: While G20 leaders were meeting and calling for the war to end, Russia conducted massive strikes against Ukraine.

With G7…",0,1,Negative
"RT @DickDelingpole: Russia hits Poland with missile: Act of war. 
Ukraine hits Poland with missile: Meh, it could happen to anyone.",0,0,Negative
"@jason_balducci @Tito_Merello STOP WAR 🛑 

International Protest Against The Wars That Are Occurring All Over The W… https://t.co/lCSLcTHY2t",0,0,Negative
Yesterday all over the news you heard about Russia bombing Poland. Today you have to dig hard to find it was fired… https://t.co/2PU58LJcJ3,-0.291666667,0.541666667,Positive
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"🇹🇷❝Korkusuz❞ deyince akla onlar gelir.
🇹🇷Özel Kuvvetler Komutanlığı’nın kahramanları, 20’li tutuş gösterisiyle göky… https://t.co/D9Cdif95gR",0,0,Negative
Trump and Putin made detailed plans to avoid a protracted war in Ukraine but nooo you voters had to go and spoil it,0.4,0.75,Negative
"RT @Faytuks: Ukraine and western allies at odds over missile that exploded in Poland - FT https://t.co/G02yEgRffg

https://t.co/bGoEcpraCt",0,0,Negative
@BroganWebber Lol I’ll be at the Ukraine border in a day and a half 😂,0.316666667,0.433333333,Negative
RT @Maks_NAFO_FELLA: Chairman of the US Joint Chiefs of Staff Milley said that Ukraine is unlikely to be able to completely oust Russia fro…,0.033333333,0.508333333,Negative
RT @carlaemerling: @traversingUS @JackPosobiec EXACTLY! This situation has gone from a Russian missile attack that needs to invoke NATO to…,0.15625,0.125,Negative
RT @KurtSchlichter: I keep telling you not to believe anyone about anything re: Ukraine.,0,0,Negative
"RT @TadeuszGiczan: The head of Belarus' Border Committee complained this morning about Ukraine's hostile actions: ""They have mined the bord…",-0.3,0.2,Positive
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
RT @ukrainiansquad: All Ukranians together for Ukraine❤️ https://t.co/zwHMgFKUCR,0,0,Negative
RT @GuntherEagleman: Joe Biden asking for 37 Billion more for Ukraine is fucking absurd…,-0.05,0.65,Positive
"RT @AZgeopolitics: 🇵🇱🇺🇦🚀Responding to Zelensky’s remarks tonight about the denial,a NATO country diplomat told me: “This is getting ridicul…",0,0,Negative
"RT @RonPaul: Did Ukraine Try To Lie Us Into WWIII? - today on the Liberty Report:
https://t.co/DuDCDIlCbg",0,0,Negative
"nichts provoziert mich zur zeit mehr als deutsche mit ukraine flagge, die einer iranerin sagen sie soll ihr profilb… https://t.co/nFc7k9l1s3",0,0,Negative
RT @rising_serpent: Biden-FTX-Ukraine is everything they claimed Trump was doing with Russia and then investigated him for five straight ye…,0.2,0.4,Negative
"@DefenceHQ -7-
MOREOVER IT WAS AN ACCIDENT WHERE DEBRIS ARE FLOWN AWAY NEAR BEYOND IN THE DIRECTION OF POLAND THE B… https://t.co/jZLnD7KY2c",0.1,0.4,Negative
"RT @BenoitBoullay: Quand on pense que Macron a donné 1/3 de notre artillerie à l'Ukraine, c'est quand même d'une incroyable légèreté à la l…",0,0,Negative
@jannikkel6 @_Kittypunk Der kommt bestimmt auf die Liste der Ukraine,0,0,Negative
"RT @TadeuszGiczan: The head of Belarus' Border Committee complained this morning about Ukraine's hostile actions: ""They have mined the bord…",-0.3,0.2,Positive
"RT @MrJonasDanner: Es würde mich nicht wundern, wenn die Ukraine die Rakete auf Polen abgeschossen hätte, um den Westen noch weiter gegen R…",0,0,Negative
RT @SeptemberClare: Hey #NAFO. Here's some before and after shots. A few months ago I asked my favourite chicken company (in Australia) to…,-0.4,0.525,Positive
"RT @KareemRifai: If you're upset about a possible trigger of Article 5 I suggest directing your anger at Russia, which wouldn't even be in…",-0.35,0.6,Positive
@PuddinTang08 @mtracey Next you’ll be saying there’s no war and Ukraine is destroying itself. https://t.co/a4mdkV4uJN,-0.1,0,Positive
"RT @PChaibriant: l'article 5 de l'OTAN stipule que quand un pays membre est attaqué on doit le défendre.
#Zelensky a bombardé la Pologne, o…",0,0,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
Can the risk of spillover from the Ukraine war be contained? https://t.co/O1YLx3NRml,0,0,Negative
"RT @tvlofficiel: [🎥Pol &amp; Eco] Le Système s'effondre !

@ODelamarche : Qui a autorisé Ursula von der Leyen à envoyer des milliards d'euros p…",-0.9375,1,Positive
"RT @Carene1984: « Je n'ai aucun doute que ce missile n'était pas à nous » a déclaré Zelensky à la télévision.
Il ""croit"" que l'explosion su…",0,0,Negative
… Ukraine hat einen NATO-Staat mit Raketen angegriffen; deswegen braucht die Ukraine vom Westen nun viel mehr Waffe… https://t.co/qOi1f2MT6A,0,0,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @CovertShores: ***UPDATE***

New explainer &amp; cutaway of #Ukraine's maritime drones (USVs) -&gt; https://t.co/VBc6KU15mI https://t.co/3WxShw…",0.136363636,0.454545455,Negative
RT @Flash_news_ua: The General Staff of the Armed Forces of Ukraine has recorded a video message to Russian soldiers urging them not to joi…,0.025,0.25,Negative
"@Stephanos47 Or anywhere. 
You are a good guy. I try to be. There are others. In the Ukraine. In Russia. Wherever.",0.7,0.6,Negative
Social media break. More crazy DMs because I like gay people and Ukraine and The West too much from people who thin… https://t.co/EbW2ICWC3a,0.11,0.45,Negative
RT @1andOnlyStryfe: @bennyjohnson NATO must invoke Article 5 and retaliate against Ukraine for this heinous crime against one of its member…,0,0,Negative
"@CNEWS Résumons VDL est dans la merde avec Pfizer, les démocrates se servent de l'Ukraine pour : développer des vir… https://t.co/DYE3Z8Q2cj",0,0,Negative
RT @KimDotcom: Ukraine executed the false flag attack on Poland so poorly that there was no chance to blame Russia without losing all credi…,-0.4,0.6,Positive
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0,0,Negative
RT @RoyalSegolene: #Ukraine  pdt des heures une fausse information sur la #Pologne a semé la peur et l’escalade des menaces. Il faut des sa…,0,0,Negative
"RT @KyivIndependent: ⚡️ CNN: Ukraine tells US, allies it attempted missile interception near Poland.

Ukraine informed the U.S. and its all…",0.1,0.4,Negative
"Yah ditu dah ... untung aja masih ada Ukraine, kalau tidak - yah Eropa sudah dalam gegaman Russia, lihat aja Jerman… https://t.co/iz868yrZ7D",0,0,Negative
@Malcolm_fleX48 Since Biden has sent $60+ billion US taxpayers dollars to Zelensky &amp; cronies/Ukraine already &amp; want… https://t.co/Nvlcae7AL6,0,0,Negative
@smc429 Ukraine is more on the take. Remove the flag and someone might take you seriously,0.083333333,0.583333333,Negative
RT @KlausRieneck: Very few Russians in the west have had the decency to publically and unequivocally condemn the Russian invasion of Ukrain…,-0.13,0.065,Positive
"RT @TpyxaNews: A high-quality telescopic infrared lens, manufactured by the Israeli company Ophir Optronics Solutions, found in the Iranian…",0,0,Negative
"RT @KyivIndependent: ⚡️Pentagon chief: NASAMS intercept all Russian missiles in Ukraine. 

The U.S. Defense Secretary Lloyd Austin said tha…",0,0,Negative
